seed,K,n,m,alpha,beta,G,price_term,fairness_term1,fairness_term2,objective,t,gap,status
4,4,20,20,0.0,0.0,0.14770133859238518,0.48046832199990175,0.06885555839331846,0.10646403289406048,0.011542490422270063,60.00535202026367,1.0000000000000198,time_limit
4,4,20,20,0.25,0.25,0.08897147764635382,0.7489215213416337,0.12491701151197455,0.020296148701278494,0.015100335776560453,60.00304698944092,1.0000000000000073,time_limit
4,4,20,20,0.5,0.0,0.10344547545161221,0.5409691398641989,0.03699956839917584,0.06714712635860831,0.0074873112648509415,60.005009174346924,1.0000000000000298,time_limit
4,4,20,20,0.0,0.5,0.06394287267444948,0.65772437198345,0.003316948203226732,0.030227417024470293,0.011271882107511212,60.00601100921631,1.0000000000000198,time_limit
4,8,5,5,0.0,0.0,0.10127499864205955,0.11999141438043365,9.33121054124248e-07,0.07727659912584106,0.0028795879050033876,0.4955921173095703,7.931382097255631e-05,optimal
4,8,5,5,0.25,0.25,0.05820973872475704,0.13421682657724793,1.215118979503908e-06,0.03136622151943502,0.0020473756167944126,0.5392658710479736,4.111053014876044e-05,optimal
4,8,5,5,0.5,0.0,0.10135630587083233,0.11999140460694421,9.612133279449228e-07,0.07735790479777749,0.001439793718012485,0.8295211791992188,9.20669222189623e-05,optimal
4,8,5,5,0.0,0.5,0.048008926692902285,0.1417387094615643,1.146939133869013e-06,0.01966104143319769,0.002202264451101932,0.5215649604797363,8.957676185376666e-05,optimal
4,8,5,10,0.0,0.0,0.2650103620954096,0.3373444176244875,0.1834097281089365,0.17461526255689508,0.02276025122048093,60.00321388244629,0.0012112470752892448,time_limit
4,8,5,10,0.25,0.25,0.1526888674707011,0.36246276481395673,0.14980984307518141,0.06147008412351207,0.01478391180701476,60.002849102020264,0.000755204680915822,time_limit
4,8,5,10,0.5,0.0,0.2272627409468762,0.3500847492908642,0.10852173989074254,0.14368057360236053,0.012991993670411848,60.001708030700684,0.0005154416078590589,time_limit
4,8,5,10,0.0,0.5,0.1314160395427372,0.3735252505190343,0.15310481796848102,0.03757288719287022,0.014657972203534809,60.00209307670593,0.0008889755506648223,time_limit
4,8,5,20,0.0,0.0,0.07357880520607274,0.12061691914938905,0.0602392201856705,0.04192551885298612,0.002909688237018051,60.00189805030823,0.19512387109049792,time_limit
4,8,5,20,0.25,0.25,0.049607024250946416,0.1371994349980436,0.057623614019400304,0.014964185498912652,0.002042115236185232,60.002618074417114,0.4252843668939567,time_limit
4,8,5,20,0.5,0.0,0.07294376553958967,0.120645827019094,0.060048788820290015,0.04130850153323462,0.001680907622636102,60.00271701812744,0.3507993717684794,time_limit
4,8,5,20,0.0,0.5,0.05093395328990619,0.12920480139140667,0.05877740469384416,0.01774581742489434,0.0018268450882981263,60.003257036209106,0.47964211483539104,time_limit
4,8,10,5,0.0,0.0,0.03284117462569541,0.04785002354132857,0.008752977344662533,0.02696205010347974,0.00022896247529056985,60.00220513343811,0.2564509160875638,time_limit
4,8,10,5,0.25,0.25,0.012485408228073154,0.05381905894039514,4.0569798803570695e-08,0.007103497262808789,0.00015743947360222075,60.003243923187256,0.10377093422749241,time_limit
4,8,10,5,0.5,0.0,0.02974572623847882,0.048080665940367265,0.005593429732911054,0.02423848092782821,0.00011754292537452297,60.00246787071228,0.12738541349750568,time_limit
4,8,10,5,0.0,0.5,0.009927404321210432,0.05580524342472341,1.530741602054683e-08,0.004346878065311088,0.0001651589341419731,60.00153112411499,0.297448161323535,time_limit
4,8,10,10,0.0,0.0,0.1943698619894643,0.5210678312903753,0.2215848157342028,0.11456497689365142,0.027151168480565497,60.00523900985718,0.9142990789440499,time_limit
4,8,10,10,0.25,0.25,0.11237049069561847,0.5349162756726324,0.19784827053166865,0.03414782931189664,0.01582153772791423,60.003814935684204,0.9310517442166185,time_limit
4,8,10,10,0.5,0.0,0.22902926624411243,0.6727414103295069,0.04666350591806343,0.1559221869714038,0.022765142932642018,60.003647804260254,0.9530884619983354,time_limit
4,8,10,10,0.0,0.5,0.10415989089305241,0.5407857671582876,0.2007681756519467,0.024985292220730315,0.01493459471172653,60.004194021224976,0.9977988530341015,time_limit
4,8,10,20,0.0,0.0,0.10719345826918919,0.5550647485691409,0.35931814060559847,0.006772215836575279,0.03080968751041236,60.00504112243652,0.9999998534568111,time_limit
4,8,10,20,0.25,0.25,0.13063079776573278,0.6651079940303432,0.1299789593040944,0.04787262844968665,0.02321933338300427,60.00262212753296,0.9999754724504601,time_limit
4,8,10,20,0.5,0.0,0.20316965032573953,0.5986576100463918,0.09092183500740042,0.13193865994517529,0.01843622045839245,60.00432991981506,0.999957929559659,time_limit
4,8,10,20,0.0,0.5,0.11596009591219487,0.7325394027915647,0.06472480667833146,0.03461555479824696,0.027429817149106334,60.00418305397034,0.9999679176003373,time_limit
4,8,20,5,0.0,0.0,0.04271566995856255,0.2214827724833607,0.01177665053045547,0.030169450018087574,0.0024527309253458062,60.00928807258606,1.0,time_limit
4,8,20,5,0.25,0.25,0.02562132047800625,0.27477866664216377,0.01409702655404472,0.01012025882664247,0.0019193979931477379,60.004913091659546,1.0,time_limit
4,8,20,5,0.5,0.0,0.07392099963639318,0.9,0.23136799709114542,0.0,0.02359569687987302,60.00328493118286,1.0,time_limit
4,8,20,5,0.0,0.5,0.050081258367665735,0.29190087626981787,0.06292311719914476,0.02762082490428175,0.0025116080233736834,60.003823041915894,1.0,time_limit
4,8,20,10,0.0,0.0,0.13397452089622933,0.48622735120312244,0.11986909304943226,0.09467951670489416,0.01182085185290023,60.006279945373535,1.0000000000000189,time_limit
4,8,20,10,0.25,0.25,0.06803815728985936,0.9973954733930124,0.1453470689616699,0.0,0.02553012358536392,60.004162073135376,1.0000000000000044,time_limit
4,8,20,10,0.5,0.0,0.08299737149707714,1.090837919659779,0.22764380411270554,0.0,0.032987040521123355,60.00720000267029,1.0000000000000033,time_limit
4,8,20,10,0.0,0.5,0.08985898238835588,0.7989080894988537,0.3246452734455277,0.00933291873272224,0.015999905072703515,60.00654697418213,1.0,time_limit
4,8,20,20,0.0,0.0,0.12248252176738628,0.7162410128527713,0.18848562496018156,0.06310976800472501,0.02565005942461819,60.005934953689575,1.0000000000000082,time_limit
4,8,20,20,0.25,0.25,0.08240827545097008,0.902226971567715,0.20951264135576053,0.011107846703114266,0.021752919610447098,60.00871801376343,1.000000000000005,time_limit
4,8,20,20,0.5,0.0,0.22038454900355647,1.3718456738019653,0.18328527068480369,0.12888160647785774,0.049148606971354314,60.006529092788696,1.0,time_limit
4,8,20,20,0.0,0.5,0.09827141809873166,1.1502687848668387,0.21506376173146918,0.013875008638956077,0.0331742148683414,60.00728487968445,1.0,time_limit
